timestamp,gpu_index,utilization_gpu_pct,utilization_memory_pct,memory_free_MiB,memory_used_MiB,temperature_gpu,temperature_memory,power_draw_W,pcie_link_width_current
1631479802.229,1,88,12,31923,587,50,45,100.58,16
1631479802.332,1,87,12,31923,587,50,46,123.43,16
1631479802.435,1,87,12,31923,587,50,46,116.89,16
1631479802.538,1,88,12,31923,587,50,46,124.7,16
1631479802.64,1,88,12,31923,587,50,46,122.31,16
1631479802.745,1,88,12,31923,587,50,46,123.96,16
1631479802.847,1,90,12,31923,587,50,45,123.26,16
1631479802.952,1,88,12,31923,587,50,46,124.51,16
1631479803.055,1,88,12,31923,587,50,46,121.53,16
1631479803.158,1,88,12,31923,587,50,45,124.41,16
1631479803.261,1,88,12,31923,587,50,46,124.17,16
1631479803.366,1,88,12,31923,587,50,46,105.73,16
1631479803.469,1,88,12,31923,587,50,46,122.52,16
1631479803.572,1,88,12,31923,587,50,46,119.41,16
1631479803.675,1,88,12,31923,587,50,46,124.68,16
1631479803.777,1,88,12,31923,587,50,46,122.07,16
1631479803.88,1,88,12,31923,587,50,46,123.95,16
1631479803.983,1,88,12,31923,587,50,46,123.69,16
1631479804.088,1,88,12,31923,587,50,46,121.82,16
1631479804.19,1,84,11,31923,587,50,45,121.67,16
1631479804.293,1,90,12,31923,587,50,46,123.69,16
1631479804.396,1,90,12,31923,587,50,46,123.39,16
1631479804.499,1,87,12,31923,587,50,46,104.75,16
1631479804.602,1,87,12,31923,587,50,45,124.15,16
1631479804.709,1,87,12,31923,587,50,46,119.13,16
1631479804.813,1,88,12,31923,587,50,46,123.62,16
1631479804.916,1,88,12,31923,587,50,45,122.61,16
1631479805.019,1,88,12,31923,587,50,46,123.81,16
1631479805.122,1,88,12,31923,587,50,46,122.61,16
1631479805.225,1,88,12,31923,587,50,45,124.01,16
1631479805.33,1,88,12,31923,587,50,46,122.57,16
1631479805.433,1,88,12,31923,587,50,46,125.15,16
1631479805.536,1,88,12,31923,587,50,46,123.76,16
1631479805.639,1,90,12,31923,587,50,46,109.76,16
1631479805.742,1,90,12,31923,587,50,46,123.3,16
1631479805.845,1,88,12,31923,587,50,46,120.94,16
1631479805.948,1,88,12,31923,587,50,45,121.99,16
1631479806.052,1,88,12,31923,587,50,46,123.85,16
1631479806.155,1,88,12,31923,587,50,45,123.74,16
1631479806.258,1,88,12,31923,587,50,46,123.65,16
1631479806.361,1,88,12,31923,587,50,46,123.11,16
1631479806.464,1,88,12,31923,587,49,45,118.97,16
1631479806.567,1,66,9,31923,587,49,45,124.18,16
1631479806.67,1,88,12,31923,587,50,45,122.67,16
1631479806.774,1,88,12,31923,587,50,46,123.17,16
1631479806.877,1,90,12,31923,587,50,46,123.67,16
1631479806.979,1,87,12,31923,587,50,46,122.32,16
1631479807.082,1,87,12,31923,587,50,45,122.66,16
1631479807.185,1,87,12,31923,587,50,46,103.5,16
1631479807.288,1,87,12,31923,587,50,45,124.41,16
1631479807.391,1,88,12,31923,587,50,45,120.35,16
1631479807.495,1,88,12,31923,587,50,46,123.74,16
1631479807.598,1,88,12,31923,587,50,46,122.09,16
1631479807.701,1,88,12,31923,587,50,46,123.19,16
1631479807.804,1,88,12,31923,587,50,45,122.58,16
1631479807.907,1,88,12,31923,587,50,46,122.96,16
1631479808.01,1,84,11,31923,587,50,46,123.67,16
1631479808.113,1,84,11,31923,587,50,46,123.41,16
1631479808.217,1,88,12,31923,587,50,46,123.65,16
1631479808.32,1,90,12,31923,587,50,46,102.52,16
1631479808.423,1,90,12,31923,587,50,46,124.41,16
1631479808.526,1,88,12,31923,587,50,46,118.54,16
1631479808.629,1,88,12,31923,587,50,46,121.78,16
1631479808.732,1,88,12,31923,587,50,46,121.68,16
1631479808.838,1,88,12,31923,587,50,46,123.24,16
1631479808.941,1,88,12,31923,587,50,46,123.74,16
1631479809.044,1,88,12,31923,587,50,45,125.12,16
1631479809.147,1,88,12,31923,587,50,46,124.94,16
1631479809.25,1,88,12,31923,587,50,45,124.3,16
1631479809.353,1,87,12,31923,587,50,45,122.09,16
1631479809.456,1,87,12,31923,587,50,46,109.17,16
1631479809.56,1,88,12,31923,587,50,46,123.91,16
1631479809.662,1,88,12,31923,587,50,46,121.11,16
1631479809.765,1,88,12,31923,587,50,45,124.22,16
1631479809.868,1,90,12,31923,587,50,46,122.59,16
1631479809.971,1,90,12,31923,587,50,45,123.53,16
1631479810.074,1,88,12,31923,587,50,46,124.34,16
1631479810.177,1,88,12,31923,587,50,46,123.14,16
1631479810.281,1,88,12,31923,587,50,46,123.84,16
1631479810.384,1,88,12,31923,587,50,46,124.69,16
1631479810.487,1,88,12,31923,587,50,45,124.64,16
1631479810.59,1,88,12,31923,587,50,46,113.76,16
1631479810.693,1,88,12,31923,587,50,46,123.45,16
1631479810.796,1,88,12,31923,587,50,46,120.9,16
1631479810.899,1,88,12,31923,587,50,46,122.32,16
1631479811.003,1,88,12,31923,587,50,45,122.9,16
1631479811.106,1,88,12,31923,587,50,46,123.67,16
1631479811.209,1,88,12,31923,587,50,46,123.34,16
1631479811.312,1,88,12,31923,587,50,45,123.65,16
1631479811.415,1,90,12,31923,587,50,46,124.38,16
1631479811.518,1,88,12,31923,587,50,45,123.53,16
1631479811.62,1,88,12,31923,587,50,46,122.72,16
1631479811.728,1,88,12,31923,587,49,45,95.95,16
1631479811.831,1,83,11,31923,587,50,46,123.81,16
1631479811.934,1,83,11,31923,587,50,46,120.53,16
1631479812.037,1,88,12,31923,587,50,46,124.05,16
1631479812.14,1,88,12,31923,587,50,46,122.97,16
1631479812.243,1,88,12,31923,587,50,46,123.05,16
1631479812.348,1,88,12,31923,587,50,45,123.03,16
1631479812.451,1,88,12,31923,587,50,46,121.99,16
1631479812.554,1,88,12,31923,587,50,46,123.09,16
1631479812.657,1,88,12,31923,587,50,46,122.98,16
1631479812.76,1,90,12,31923,587,50,45,123.69,16
1631479812.863,1,88,12,31923,587,49,45,113.31,16
1631479812.966,1,88,12,31923,587,50,45,124.25,16
1631479813.07,1,88,12,31923,587,50,46,122.11,16
1631479813.173,1,88,12,31923,587,50,46,121.51,16
1631479813.276,1,88,12,31923,587,50,45,122.54,16
1631479813.379,1,88,12,31923,587,50,45,123.09,16
1631479813.482,1,88,12,31923,587,50,46,123.58,16
1631479813.584,1,88,12,31923,587,50,46,123.49,16
1631479813.687,1,88,12,31923,587,50,46,122.88,16
1631479813.791,1,88,12,31923,587,50,46,122.5,16
1631479813.894,1,88,12,31923,587,50,46,124.45,16
1631479813.997,1,87,12,31923,587,50,45,111.1,16
1631479814.1,1,87,12,31923,587,50,46,121.97,16
1631479814.203,1,90,12,31923,587,50,46,119.32,16
1631479814.306,1,90,12,31923,587,50,46,122.19,16
1631479814.409,1,88,12,31923,587,50,46,121.07,16
1631479814.513,1,88,12,31923,587,50,45,122.86,16
1631479814.616,1,88,12,31923,587,50,45,123.95,16
1631479814.719,1,88,12,31923,587,50,46,122.49,16
1631479814.822,1,88,12,31923,587,50,46,122.99,16
1631479814.925,1,88,12,31923,587,50,46,121.13,16
1631479815.028,1,88,12,31923,587,50,46,123.29,16
1631479815.13,1,88,12,31923,587,50,46,116.58,16
1631479815.237,1,88,12,31923,587,50,46,124.3,16
1631479815.34,1,88,12,31923,587,50,46,121.78,16
1631479815.443,1,88,12,31923,587,50,46,122.74,16
1631479815.546,1,85,11,31923,587,49,45,122.22,16
1631479815.649,1,85,11,31923,587,50,45,121.94,16
1631479815.752,1,88,12,31923,587,50,45,123.65,16
1631479815.857,1,88,12,31923,587,50,46,123.09,16
1631479815.96,1,88,12,31923,587,50,46,122.84,16
1631479816.063,1,88,12,31923,587,50,46,121.82,16
1631479816.166,1,88,12,31923,587,50,46,123.82,16
1631479816.269,1,88,12,31923,587,50,46,107.91,16
1631479816.372,1,88,12,31923,587,50,46,124.61,16
1631479816.475,1,88,12,31923,587,50,46,116.3,16
1631479816.579,1,87,12,31923,587,50,46,123.74,16
1631479816.682,1,88,12,31923,587,50,45,120.62,16
1631479816.785,1,88,12,31923,587,50,46,123.74,16
1631479816.888,1,88,12,31923,587,50,46,122.9,16
1631479816.991,1,88,12,31923,587,50,45,123.03,16
1631479817.094,1,90,12,31923,587,50,46,124.15,16
1631479817.197,1,88,12,31923,587,50,46,122.99,16
1631479817.303,1,88,12,31923,587,50,46,120.88,16
1631479817.406,1,88,12,31923,587,50,45,110.68,16
1631479817.509,1,88,12,31923,587,50,46,123.19,16
1631479817.611,1,88,12,31923,587,50,46,120.53,16
1631479817.714,1,88,12,31923,587,50,46,123.91,16
1631479817.817,1,88,12,31923,587,50,46,123.79,16
1631479817.92,1,88,12,31923,587,50,45,123.65,16
1631479818.023,1,88,12,31923,587,50,46,122.47,16
1631479818.127,1,88,12,31923,587,50,46,122.8,16
1631479818.23,1,88,12,31923,587,50,45,122.93,16
1631479818.333,1,88,12,31923,587,50,46,123.92,16
1631479818.436,1,88,12,31923,587,50,46,123.12,16
1631479818.539,1,90,12,31923,587,50,46,108.3,16
1631479818.642,1,90,12,31923,587,50,45,123.67,16
1631479818.745,1,88,12,31923,587,50,46,118.67,16
1631479818.847,1,88,12,31923,587,50,45,123.09,16
1631479818.95,1,87,12,31923,587,50,46,121.47,16
1631479819.058,1,88,12,31923,587,50,46,123.92,16
1631479819.161,1,88,12,31923,587,50,45,122.74,16
1631479819.264,1,88,12,31923,587,50,46,122.87,16
1631479819.367,1,83,11,31923,587,50,46,123.99,16
1631479819.469,1,83,11,31923,587,50,45,123.24,16
1631479819.572,1,88,12,31923,587,50,46,123.13,16
1631479819.675,1,88,12,31923,587,50,46,105.08,16
1631479819.778,1,88,12,31923,587,50,46,123.57,16
1631479819.881,1,88,12,31923,587,50,45,118.77,16
1631479819.985,1,88,12,31923,587,50,45,123.72,16
1631479820.088,1,90,12,31923,587,50,46,122.38,16
1631479820.191,1,90,12,31923,587,50,46,123.22,16
1631479820.294,1,88,12,31923,587,50,46,124.22,16
1631479820.397,1,88,12,31923,587,50,46,123.28,16
1631479820.5,1,88,12,31923,587,50,45,122.85,16
1631479820.603,1,88,12,31923,587,50,46,123.69,16
1631479820.706,1,88,12,31923,587,50,45,124.5,16
1631479820.809,1,88,12,31923,587,50,46,105.21,16
1631479820.912,1,88,12,31923,587,50,46,124.27,16
1631479821.015,1,88,12,31923,587,50,46,119.32,16
1631479821.119,1,88,12,31923,587,50,46,123.59,16
1631479821.222,1,88,12,31923,587,50,46,122.32,16
1631479821.325,1,87,12,31923,587,50,46,123.65,16
1631479821.428,1,88,12,31923,587,50,46,123.67,16
1631479821.531,1,88,12,31923,587,50,46,123.69,16
1631479821.634,1,88,12,31923,587,50,45,123.67,16
1631479821.764,1,90,12,31923,587,50,46,118.5,16
1631479821.87,1,90,12,31923,587,50,46,124.11,16
1631479821.972,1,88,12,31923,587,50,46,122.11,16
1631479822.075,1,88,12,31923,587,50,45,124.17,16
1631479822.178,1,88,12,31923,587,50,45,124.7,16
1631479822.281,1,88,12,31923,587,50,46,122.57,16
1631479822.386,1,88,12,31923,587,50,46,122.61,16
1631479822.489,1,88,12,31923,587,50,46,124.66,16
1631479822.592,1,88,12,31923,587,50,45,123.92,16
1631479822.695,1,88,12,31923,587,50,46,112.05,16
1631479822.798,1,88,12,31923,587,50,46,123.48,16
1631479822.902,1,88,12,31923,587,50,46,120.84,16
1631479823.009,1,88,12,31923,587,50,45,122.84,16
1631479823.112,1,84,11,31923,587,50,45,120.91,16
1631479823.215,1,84,11,31923,587,50,46,123.98,16
1631479823.318,1,88,12,31923,587,50,46,124.18,16
1631479823.421,1,88,12,31923,587,50,46,124.53,16
1631479823.524,1,90,12,31923,587,50,46,123.4,16
1631479823.627,1,87,12,31923,587,50,46,124.64,16
1631479823.73,1,87,12,31923,587,50,46,122.45,16
1631479823.833,1,88,12,31923,587,50,45,114.58,16
1631479823.936,1,88,12,31923,587,50,46,124.53,16
1631479824.039,1,88,12,31923,587,50,46,121.09,16
1631479824.141,1,88,12,31923,587,50,46,124.14,16
1631479824.244,1,88,12,31923,587,50,46,123.3,16
1631479824.347,1,88,12,31923,587,50,46,125.82,16
1631479824.453,1,88,12,31923,587,50,46,123.05,16
1631479824.556,1,88,12,31923,587,50,46,122.51,16
1631479824.659,1,88,12,31923,587,50,46,124.0,16
1631479824.762,1,88,12,31923,587,50,46,104.4,16
1631479824.865,1,88,12,31923,587,50,46,125.64,16
1631479824.968,1,88,12,31923,587,50,46,119.81,16
1631479825.072,1,88,12,31923,587,50,46,124.51,16
1631479825.175,1,90,12,31923,587,50,46,122.4,16
1631479825.278,1,90,12,31923,587,50,46,122.21,16
1631479825.381,1,88,12,31923,587,50,46,122.32,16
1631479825.484,1,88,12,31923,587,50,46,124.37,16
1631479825.586,1,88,12,31923,587,50,46,122.93,16
1631479825.689,1,88,12,31923,587,50,46,123.87,16
1631479825.793,1,88,12,31923,587,50,46,124.26,16
1631479825.896,1,88,12,31923,587,50,46,105.7,16
1631479825.999,1,87,12,31923,587,50,46,121.99,16
1631479826.102,1,87,12,31923,587,50,46,121.32,16
1631479826.206,1,88,12,31923,587,50,46,122.33,16
1631479826.309,1,88,12,31923,587,50,46,123.99,16
1631479826.417,1,88,12,31923,587,50,46,124.78,16
1631479826.52,1,88,12,31923,587,50,46,123.88,16
1631479826.623,1,88,12,31923,587,50,46,123.07,16
1631479826.726,1,88,12,31923,587,50,46,123.28,16
1631479826.829,1,88,12,31923,587,50,46,103.16,16
1631479826.932,1,87,12,31923,587,50,46,122.53,16
1631479827.035,1,87,12,31923,587,50,46,112.43,16
1631479827.138,1,87,12,31923,587,50,46,124.97,16
1631479827.241,1,88,12,31923,587,50,46,121.77,16
1631479827.347,1,88,12,31923,587,50,46,122.49,16
1631479827.449,1,88,12,31923,587,50,46,121.61,16
1631479827.552,1,88,12,31923,587,50,46,123.26,16
1631479827.655,1,88,12,31923,587,50,46,123.63,16
1631479827.758,1,88,12,31923,587,50,46,123.38,16
1631479827.861,1,88,12,31923,587,50,46,123.61,16
1631479827.964,1,88,12,31923,587,50,46,112.68,16
1631479828.067,1,87,12,31923,587,50,46,124.49,16
1631479828.171,1,87,12,31923,587,50,46,112.26,16
1631479828.274,1,87,12,31923,587,50,46,124.47,16
1631479828.377,1,89,12,31923,587,50,46,121.86,16
1631479828.48,1,89,12,31923,587,50,46,123.14,16
1631479828.583,1,89,12,31923,587,50,46,124.03,16
1631479828.685,1,88,12,31923,587,50,46,124.08,16
1631479828.79,1,88,12,31923,587,50,46,124.17,16
1631479828.893,1,88,12,31923,587,50,46,123.72,16
1631479828.996,1,88,12,31923,587,50,46,124.68,16
1631479829.099,1,88,12,31923,587,50,46,107.61,16
1631479829.202,1,88,12,31923,587,50,46,124.33,16
1631479829.305,1,88,12,31923,587,50,46,120.26,16
1631479829.408,1,88,12,31923,587,50,46,123.67,16
1631479829.51,1,88,12,31923,587,50,46,122.65,16
1631479829.615,1,88,12,31923,587,50,46,122.27,16
1631479829.717,1,88,12,31923,587,50,46,122.82,16
1631479829.82,1,88,12,31923,587,50,46,123.25,16
1631479829.923,1,88,12,31923,587,50,46,122.08,16
1631479830.026,1,90,12,31923,587,50,46,122.76,16
1631479830.129,1,90,12,31923,587,50,46,125.16,16
1631479830.233,1,88,12,31923,587,50,46,111.99,16
1631479830.336,1,88,12,31923,587,50,46,122.94,16
1631479830.439,1,88,12,31923,587,50,46,120.15,16
1631479830.542,1,88,12,31923,587,50,46,123.47,16
1631479830.645,1,88,12,31923,587,49,46,47.55,16
1631479830.748,1,59,8,31923,587,50,45,122.76,16
1631479830.851,1,59,8,31923,587,50,46,110.72,16
1631479830.954,1,88,12,31923,587,50,46,124.44,16
1631479831.058,1,90,12,31923,587,50,46,122.73,16
1631479831.161,1,90,12,31923,587,50,46,123.0,16
1631479831.264,1,88,12,31923,587,50,46,123.09,16
1631479831.367,1,88,12,31923,587,50,46,124.72,16
1631479831.47,1,88,12,31923,587,50,46,123.03,16
1631479831.572,1,88,12,31923,587,50,46,123.5,16
1631479831.675,1,88,12,31923,587,50,46,123.33,16
1631479831.78,1,88,12,31923,587,50,46,108.18,16
1631479831.883,1,88,12,31923,587,50,46,121.9,16
1631479831.986,1,88,12,31923,587,50,46,115.97,16
1631479832.089,1,88,12,31923,587,50,46,123.72,16
1631479832.191,1,88,12,31923,587,50,46,122.26,16
1631479832.296,1,88,12,31923,587,50,46,123.49,16
1631479832.401,1,88,12,31923,587,50,46,123.89,16
1631479832.504,1,88,12,31923,587,50,46,124.2,16
1631479832.607,1,90,12,31923,587,50,46,123.04,16
1631479832.71,1,87,12,31923,587,50,46,123.72,16
1631479832.813,1,87,12,31923,587,50,46,122.92,16
1631479832.916,1,88,12,31923,587,50,46,98.92,16
1631479833.019,1,88,12,31923,587,50,46,122.86,16
1631479833.123,1,87,12,31923,587,50,46,119.32,16
1631479833.226,1,88,12,31923,587,50,46,124.8,16
1631479833.329,1,88,12,31923,587,50,46,121.29,16
1631479833.432,1,88,12,31923,587,50,46,124.27,16
1631479833.535,1,88,12,31923,587,50,46,123.74,16
1631479833.638,1,88,12,31923,587,50,46,121.45,16
1631479833.741,1,88,12,31923,587,50,46,123.39,16
1631479833.845,1,88,12,31923,587,50,46,123.79,16
1631479833.948,1,88,12,31923,587,50,46,124.51,16
1631479834.051,1,90,12,31923,587,50,46,111.83,16
1631479834.154,1,90,12,31923,587,50,46,122.54,16
1631479834.257,1,88,12,31923,587,50,46,119.04,16
1631479834.36,1,88,12,31923,587,50,46,123.76,16
1631479834.466,1,88,12,31923,587,50,46,121.96,16
1631479834.569,1,84,11,31923,587,50,46,123.24,16
1631479834.672,1,84,11,31923,587,50,46,123.9,16
1631479834.775,1,88,12,31923,587,50,46,123.83,16
1631479834.878,1,88,12,31923,587,50,46,123.22,16
1631479834.981,1,88,12,31923,587,50,46,123.85,16
1631479835.084,1,88,12,31923,587,50,46,123.59,16
1631479835.187,1,88,12,31923,587,50,46,103.12,16
1631479835.29,1,87,12,31923,587,50,46,123.26,16
1631479835.393,1,90,12,31923,587,50,46,116.77,16
1631479835.496,1,90,12,31923,587,50,45,121.51,16
1631479835.599,1,88,12,31923,587,50,46,121.51,16
1631479835.703,1,88,12,31923,587,50,46,120.9,16
1631479835.809,1,88,12,31923,587,50,45,122.58,16
1631479835.912,1,88,12,31923,587,50,46,122.73,16
1631479836.015,1,88,12,31923,587,50,46,123.09,16
1631479836.118,1,88,12,31923,587,50,46,122.8,16
1631479836.221,1,88,12,31923,587,50,46,123.19,16
1631479836.324,1,88,12,31923,587,50,46,110.02,16
1631479836.426,1,88,12,31923,587,50,46,121.27,16
1631479836.53,1,88,12,31923,587,50,46,119.44,16
1631479836.633,1,88,12,31923,587,50,46,122.67,16
1631479836.736,1,87,12,31923,587,50,46,122.02,16
1631479836.839,1,87,12,31923,587,50,46,124.34,16
1631479836.942,1,90,12,31923,587,50,46,123.51,16
1631479837.045,1,88,12,31923,587,50,46,123.63,16
1631479837.148,1,88,12,31923,587,50,46,122.82,16
1631479837.252,1,88,12,31923,587,50,46,122.23,16
1631479837.355,1,88,12,31923,587,50,46,122.99,16
1631479837.458,1,88,12,31923,587,50,46,111.57,16
1631479837.561,1,88,12,31923,587,50,46,124.24,16
1631479837.664,1,88,12,31923,587,50,46,119.08,16
1631479837.767,1,87,12,31923,587,50,46,123.38,16
1631479837.87,1,87,12,31923,587,50,46,123.89,16
1631479837.973,1,88,12,31923,587,50,46,122.22,16
1631479838.076,1,88,12,31923,587,50,46,123.34,16
1631479838.179,1,88,12,31923,587,50,46,124.55,16
1631479838.282,1,84,11,31923,587,50,46,123.59,16
1631479838.385,1,90,12,31923,587,50,46,123.19,16
1631479838.488,1,90,12,31923,587,50,46,123.01,16
1631479838.591,1,88,12,31923,587,50,46,108.86,16
1631479838.695,1,88,12,31923,587,50,46,124.37,16
1631479838.798,1,88,12,31923,587,50,46,120.67,16
1631479838.901,1,88,12,31923,587,50,46,123.38,16
1631479839.004,1,88,12,31923,587,50,46,122.29,16
1631479839.108,1,88,12,31923,587,50,46,124.26,16
1631479839.211,1,88,12,31923,587,50,46,122.28,16
1631479839.316,1,88,12,31923,587,50,46,123.88,16
1631479839.419,1,88,12,31923,587,50,46,123.23,16
1631479839.522,1,88,12,31923,587,50,46,121.12,16
1631479839.625,1,88,12,31923,587,50,46,124.78,16
1631479839.728,1,88,12,31923,587,50,46,114.41,16
1631479839.831,1,88,12,31923,587,50,46,123.26,16
1631479839.933,1,90,12,31923,587,50,46,121.22,16
1631479840.038,1,90,12,31923,587,50,46,122.86,16
1631479840.141,1,87,12,31923,587,50,46,123.34,16
1631479840.243,1,88,12,31923,587,50,46,122.21,16
1631479840.346,1,88,12,31923,587,50,46,123.36,16
1631479840.449,1,88,12,31923,587,50,46,123.31,16
1631479840.552,1,88,12,31923,587,50,46,123.63,16
1631479840.655,1,88,12,31923,587,50,46,103.75,16
1631479840.759,1,88,12,31923,587,50,46,124.37,16
1631479840.862,1,88,12,31923,587,50,46,119.63,16
1631479840.965,1,88,12,31923,587,50,46,122.51,16
1631479841.068,1,88,12,31923,587,50,46,122.32,16
1631479841.171,1,88,12,31923,587,50,46,122.7,16
1631479841.274,1,88,12,31923,587,50,46,123.96,16
1631479841.377,1,88,12,31923,587,50,46,124.32,16
1631479841.481,1,90,12,31923,587,50,45,123.57,16
1631479841.584,1,88,12,31923,587,50,46,124.07,16
1631479841.687,1,88,12,31923,587,50,46,122.76,16
1631479841.79,1,88,12,31923,587,50,46,108.5,16
1631479841.893,1,88,12,31923,587,50,46,123.07,16
1631479841.996,1,88,12,31923,587,50,46,109.82,16
1631479842.099,1,84,11,31923,587,50,46,122.8,16
1631479842.202,1,84,11,31923,587,50,46,121.93,16
1631479842.305,1,88,12,31923,587,50,46,124.4,16
1631479842.408,1,87,12,31923,587,50,46,123.05,16
1631479842.511,1,87,12,31923,587,50,46,123.93,16
1631479842.616,1,88,12,31923,587,50,46,121.94,16
1631479842.719,1,88,12,31923,587,50,46,123.05,16
1631479842.824,1,90,12,31923,587,50,46,122.62,16
1631479842.927,1,88,12,31923,587,50,46,108.59,16
1631479843.03,1,88,12,31923,587,50,46,124.33,16
1631479843.132,1,88,12,31923,587,50,46,119.04,16
1631479843.235,1,88,12,31923,587,50,46,124.06,16
1631479843.338,1,88,12,31923,587,50,46,120.99,16
1631479843.441,1,88,12,31923,587,50,46,122.72,16
1631479843.545,1,88,12,31923,587,50,46,124.66,16
1631479843.648,1,88,12,31923,587,50,46,123.19,16
1631479843.751,1,88,12,31923,587,50,46,123.12,16
1631479843.855,1,88,12,31923,587,50,46,124.22,16
1631479843.958,1,88,12,31923,587,50,46,122.82,16
1631479844.061,1,88,12,31923,587,50,46,114.41,16
1631479844.167,1,88,12,31923,587,50,46,123.76,16
1631479844.27,1,90,12,31923,587,50,46,122.23,16
1631479844.373,1,90,12,31923,587,50,46,123.95,16
1631479844.475,1,88,12,31923,587,50,46,122.95,16
1631479844.578,1,88,12,31923,587,50,46,124.32,16
1631479844.681,1,88,12,31923,587,50,46,122.88,16
1631479844.784,1,87,12,31923,587,50,46,121.88,16
1631479844.888,1,87,12,31923,587,50,46,124.48,16
1631479844.991,1,88,12,31923,587,50,46,108.18,16
1631479845.094,1,88,12,31923,587,50,46,124.05,16
1631479845.197,1,88,12,31923,587,50,46,117.85,16
1631479845.3,1,88,12,31923,587,50,46,124.67,16
1631479845.403,1,88,12,31923,587,50,46,121.89,16
1631479845.506,1,88,12,31923,587,50,46,122.9,16
1631479845.61,1,88,12,31923,587,50,46,122.76,16
1631479845.713,1,88,12,31923,587,50,46,124.26,16
1631479845.816,1,88,12,31923,587,50,46,123.84,16
1631479845.919,1,86,12,31923,587,50,46,124.9,16
1631479846.023,1,86,12,31923,587,50,46,124.32,16
1631479846.126,1,88,12,31923,587,50,46,105.91,16
1631479846.232,1,88,12,31923,587,50,46,122.9,16
1631479846.335,1,88,12,31923,587,50,46,120.17,16
1631479846.438,1,88,12,31923,587,50,46,124.02,16
1631479846.541,1,88,12,31923,587,50,46,122.37,16
1631479846.644,1,88,12,31923,587,50,46,122.9,16
1631479846.747,1,88,12,31923,587,49,45,46.6,16
1631479846.853,1,59,8,31923,587,50,46,124.13,16
1631479846.956,1,86,11,31923,587,49,46,115.56,16
1631479847.059,1,86,11,31923,587,50,46,124.23,16
1631479847.162,1,88,12,31923,587,50,46,121.4,16
1631479847.265,1,87,12,31923,587,50,46,122.38,16
1631479847.368,1,87,12,31923,587,50,46,123.5,16
1631479847.471,1,88,12,31923,587,50,46,124.39,16
1631479847.575,1,88,12,31923,587,50,46,124.76,16
1631479847.677,1,88,12,31923,587,50,46,122.91,16
1631479847.78,1,88,12,31923,587,50,46,123.07,16
1631479847.883,1,88,12,31923,587,50,46,103.39,16
1631479847.986,1,88,12,31923,587,50,46,123.55,16
1631479848.089,1,88,12,31923,587,50,46,118.27,16
1631479848.192,1,88,12,31923,587,50,46,123.99,16
1631479848.296,1,90,12,31923,587,50,46,123.72,16
1631479848.399,1,90,12,31923,587,50,46,123.72,16
1631479848.502,1,88,12,31923,587,50,46,124.82,16
1631479848.605,1,88,12,31923,587,50,46,124.25,16
1631479848.708,1,88,12,31923,587,50,46,123.1,16
1631479848.81,1,88,12,31923,587,50,46,122.51,16
1631479848.913,1,88,12,31923,587,50,46,124.08,16
1631479849.017,1,88,12,31923,587,50,46,108.29,16
1631479849.12,1,88,12,31923,587,50,46,123.97,16
1631479849.223,1,88,12,31923,587,50,46,120.48,16
1631479849.327,1,88,12,31923,587,50,46,122.01,16
1631479849.43,1,87,12,31923,587,50,46,121.13,16
1631479849.533,1,87,12,31923,587,50,46,124.76,16
1631479849.639,1,85,11,31923,587,50,46,122.71,16
1631479849.742,1,85,11,31923,587,50,46,124.69,16
1631479849.844,1,90,12,31923,587,50,46,123.84,16
1631479849.947,1,88,12,31923,587,50,46,123.36,16
1631479850.05,1,88,12,31923,587,50,46,123.19,16
1631479850.153,1,88,12,31923,587,50,46,110.71,16
1631479850.256,1,88,12,31923,587,50,46,122.45,16
1631479850.361,1,88,12,31923,587,50,46,120.0,16
1631479850.463,1,88,12,31923,587,50,46,122.64,16
1631479850.566,1,88,12,31923,587,50,46,121.63,16
1631479850.669,1,88,12,31923,587,50,46,123.34,16
1631479850.772,1,88,12,31923,587,50,46,122.97,16
1631479850.875,1,88,12,31923,587,50,46,124.75,16
1631479850.978,1,88,12,31923,587,50,46,121.47,16
1631479851.082,1,88,12,31923,587,50,46,122.59,16
1631479851.185,1,88,12,31923,587,50,46,122.72,16
1631479851.288,1,90,12,31923,587,50,46,108.7,16
1631479851.391,1,90,12,31923,587,50,46,123.72,16
1631479851.494,1,88,12,31923,587,50,46,119.62,16
1631479851.597,1,88,12,31923,587,50,46,124.52,16
1631479851.7,1,88,12,31923,587,50,46,123.84,16
1631479851.804,1,87,12,31923,587,50,46,124.18,16
1631479851.907,1,87,12,31923,587,50,46,123.64,16
1631479852.01,1,87,12,31923,587,50,46,123.22,16
1631479852.112,1,88,12,31923,587,50,46,122.32,16
1631479852.215,1,88,12,31923,587,50,46,123.9,16
1631479852.318,1,88,12,31923,587,50,46,123.61,16
1631479852.421,1,88,12,31923,587,50,46,115.24,16
1631479852.525,1,88,12,31923,587,50,46,121.66,16
1631479852.628,1,88,12,31923,587,50,46,122.27,16
1631479852.731,1,88,12,31923,587,50,46,124.11,16
1631479852.835,1,90,12,31923,587,50,46,123.2,16
1631479852.938,1,88,12,31923,587,50,46,124.19,16
1631479853.041,1,88,12,31923,587,50,46,123.46,16
1631479853.147,1,88,12,31923,587,50,46,121.15,16
1631479853.25,1,88,12,31923,587,50,46,123.32,16
1631479853.352,1,88,12,31923,587,50,46,93.77,16
1631479853.455,1,84,11,31923,587,50,46,123.41,16
